Date,Open,High,Low,Close,Volume,MA50,MA20,Price_fluctuations,Gain,Loss,AVG_gain,AVG_loss,RS,RSI,Target,EMA_12,EMA_26,MACD,Signal_Line,Volatility,Signal
2021-06-16 00:00:00-04:00,10.9339480132317,10.96056682442363,10.900672912597656,10.900672912597656,0.046,10.679878730773925,10.87262191772461,-0.033272743225097656,0.0,0.033272743225097656,0.021390369960239956,0.02043969290597098,1.0465113127673324,51.13635611191514,10.867395401000977,10.858534509413486,10.801590983308873,0.05694352610461273,0.06371438417988323,,Be Carefull!
2021-06-17 00:00:00-04:00,10.920634274670629,10.920634274670629,10.847430347381781,10.867395401000977,0.0215,10.68686149597168,10.877712678909301,-0.03327751159667969,0.0,0.03327751159667969,0.021390369960239956,0.019964422498430525,1.0714244228591678,51.724041245989106,10.89401912689209,10.859897723503869,10.8064653846194,0.05343233888446797,0.061657975120800186,,Be Carefull!
2021-06-18 00:00:00-04:00,10.887364106786599,10.89401912689209,10.820815175046976,10.89401912689209,0.024,10.691607093811035,10.879043865203858,0.02662372589111328,0.02662372589111328,0.0,0.016637257167271206,0.019964422498430525,0.8333452713317699,45.45490063235144,10.847432136535645,10.86514717017898,10.81295084700997,0.05219632316901013,0.05976564473044218,,Be Carefull!
2021-06-21 00:00:00-04:00,10.940601132810798,10.940601132810798,10.847432136535645,10.847432136535645,0.0755,10.697531089782714,10.875716304779052,-0.04658699035644531,0.0,0.04658699035644531,0.016637257167271206,0.021390914916992188,0.7777721127897126,43.74982075566583,10.884206771850586,10.862421780387699,10.815505016604465,0.046916763783233506,0.05719586854100045,,Be Carefull!
2021-06-22 00:00:00-04:00,10.870835204980196,10.884206771850586,10.850777854674611,10.884206771850586,0.0271,10.704190578460693,10.873894882202148,0.036774635314941406,0.036774635314941406,0.0,0.017838137490408763,0.021390914916992188,0.8339118488497932,45.47175205682936,10.877520561218262,10.865773317535835,10.820594035511586,0.04517928202424848,0.05479255123765006,,Be Carefull!
2021-06-23 00:00:00-04:00,10.884206344390883,10.897576635553374,10.857463211700397,10.877520561218262,0.0452,10.710848331451416,10.872737264633178,-0.006686210632324219,0.0,0.006686210632324219,0.017838137490408763,0.02186850139072963,0.8157000376989983,44.92482352606652,10.87083625793457,10.86758058579467,10.824810815193562,0.04276977060110809,0.05238799511034167,,Be Carefull!
2021-06-24 00:00:00-04:00,10.884207826100136,10.897578119082777,10.850778905686221,10.87083625793457,0.0469,10.716712856292725,10.871910905838012,-0.006684303283691406,0.0,0.006684303283691406,0.017838137490408763,0.019969327109200612,0.8932768392011758,47.18152257004703,10.864151000976562,10.868081458431577,10.828220107248452,0.03986135118312539,0.04988266632489842,,Be Carefull!
2021-06-25 00:00:00-04:00,10.877522569790912,10.917636001050974,10.837407863347863,10.864151000976562,0.0651,10.721520538330077,10.872746849060059,-0.0066852569580078125,0.0,0.0066852569580078125,0.017838137490408763,0.019971575055803572,0.8931762943708097,47.17871742988698,10.884206771850586,10.867476772669267,10.830881654932016,0.036595117737251215,0.047225156607368986,,Be Carefull!
2021-06-28 00:00:00-04:00,10.844092071239416,10.904262846973367,10.837406287804221,10.884206771850586,0.049,10.728180027008056,10.869927215576173,0.020055770874023438,0.020055770874023438,0.0,0.019270692552839006,0.00951378686087472,2.025554348871736,66.94820569417595,10.864151000976562,10.870050618697162,10.834831663592652,0.035218955104509675,0.04482391630679713,,Be Carefull!
2021-06-29 00:00:00-04:00,10.884208354198087,10.9109502166438,10.857465216569388,10.864151000976562,0.0962,10.733910846710206,10.867435598373413,-0.020055770874023438,0.0,0.020055770874023438,0.019270692552839006,0.010946341923304967,1.7604687037744062,63.77426780340984,10.931004524230957,10.869142985201686,10.837003466361832,0.032139518839853665,0.04228703681340844,,Be Carefull!
2021-06-30 00:00:00-04:00,10.884205321603076,10.931004524230955,10.844090626336921,10.931004524230957,0.0616,10.742429580688476,10.867288541793823,0.06685352325439453,0.06685352325439453,0.0,0.023570537567138672,0.010946341923304967,2.1532798369497828,68.2869884149795,10.937690734863281,10.878660145052343,10.84396650768547,0.03469363736687292,0.04076835692410134,,Be Carefull!
2021-07-01 00:00:00-04:00,10.957746808098696,11.00454601255824,10.904261820833119,10.937690734863281,0.0599,10.751741523742675,10.86747579574585,0.006686210632324219,0.006686210632324219,0.0,0.017393384660993303,0.010946341923304967,1.5889677687726604,61.37456742174642,10.944375991821289,10.887741774254026,10.850909043031976,0.03683273122205044,0.03998123178369117,,Be Carefull!
2021-07-02 00:00:00-04:00,10.964432064093062,10.97780362906266,10.910947079397296,10.944375991821289,0.0495,10.760882453918457,10.869660949707031,0.0066852569580078125,0.0066852569580078125,0.0,0.014067990439278739,0.010946341923304967,1.2851773139673257,56.2397196100338,11.004544258117676,10.896454730802835,10.857832520720073,0.03862221008276201,0.039709427443505335,,Be Carefull!
2021-07-06 00:00:00-04:00,10.971116624599523,11.024601603338056,10.931003209341242,11.004544258117676,0.0445,10.771226749420165,10.875187206268311,0.06016826629638672,0.06016826629638672,0.0,0.0159890992300851,0.010946341923304967,1.4606796677871026,59.36082160180958,10.937690734863281,10.913083888851272,10.868700056823599,0.044383832027673265,0.04064430836033892,,Be Carefull!
2021-07-07 00:00:00-04:00,11.017917578170305,11.03128914378237,10.931004952057249,10.937690734863281,0.0523,10.781028995513916,10.88469123840332,-0.06685352325439453,0.0,0.06685352325439453,0.0159890992300851,0.013344969068254744,1.198136843067443,54.506926938883126,10.951058387756348,10.916869557468504,10.87381047741913,0.043059080049372866,0.04112726269814571,,Be Carefull!
2021-07-08 00:00:00-04:00,10.964429950147903,11.004543362140195,10.897573413372498,10.951058387756348,0.0309,10.791760997772217,10.894863653182984,0.013367652893066406,0.013367652893066406,0.0,0.016943931579589844,0.010968003954206194,1.544850958829825,60.70496794594915,10.85077953338623,10.922129377512787,10.879532544851518,0.042596832661269346,0.041421176690770445,,Be Carefull!
2021-07-09 00:00:00-04:00,10.964435319002492,10.964435319002492,10.810666101751961,10.85077953338623,0.0866,10.799957466125488,10.899689340591431,-0.10027885437011719,0.0,0.10027885437011719,0.015042236873081751,0.018130779266357422,0.8296519729865216,45.344797001600774,10.83740520477295,10.911152478416394,10.877402692150385,0.033749786266008996,0.03988689860581816,,Be Carefull!
2021-07-12 00:00:00-04:00,10.884205684142328,10.884205684142328,10.810663348887408,10.83740520477295,0.0506,10.807886447906494,10.899187994003295,-0.01337432861328125,0.0,0.01337432861328125,0.015042236873081751,0.015758446284702847,0.9545507536633598,48.83734801331058,10.877520561218262,10.899806744009709,10.874439915307612,0.025366828702097166,0.03698288462507396,,Be Carefull!
2021-07-13 00:00:00-04:00,10.877520561218262,10.877520561218262,10.830721354192665,10.877520561218262,0.0392,10.815027751922607,10.898030376434326,0.0401153564453125,0.0401153564453125,0.0,0.015280859810965402,0.015758446284702847,0.9696932957679728,49.23067453452922,10.87083625793457,10.896378100503332,10.874668111300993,0.02170998920233913,0.033928305540527,,Be Carefull!
2021-07-14 00:00:00-04:00,10.864150473851787,10.910949687248342,10.864150473851787,10.87083625793457,0.0112,10.819517860412597,10.894874906539917,-0.006684303283691406,0.0,0.006684303283691406,0.015280859810965402,0.015758310045514787,0.9697016792955251,49.23089062107844,10.830718040466309,10.892448586261985,10.874384270310888,0.018064315951097143,0.030755507622641027,,Be Carefull!
2021-07-15 00:00:00-04:00,10.89757330137223,10.89757330137223,10.797289134830985,10.830718040466309,0.0381,10.811810703277589,10.891377162933349,-0.04011821746826172,0.0,0.04011821746826172,0.015280859810965402,0.018146446772984097,0.8420855012512174,45.71370333674738,10.770547866821289,10.882951579216497,10.871149734766844,0.011801844449653487,0.02696477498804352,0.3779170827514715,Be Carefull!
2021-07-16 00:00:00-04:00,10.830718625030089,10.830718625030089,10.737118959381714,10.770547866821289,0.0349,10.815090026855469,10.886534786224365,-0.06017017364501953,0.0,0.06017017364501953,0.015280859810965402,0.021966797964913503,0.6956343735581916,41.025021927247366,10.670265197753906,10.865658700386465,10.863697744548654,0.0019609558378110847,0.021964011157997034,0.39136364269362944,Buy!
2021-07-19 00:00:00-04:00,10.69700769147895,10.757178461758134,10.603408644645626,10.670265197753906,0.0649,10.818086223602295,10.875347089767455,-0.10028266906738281,0.0,0.10028266906738281,0.013848304748535156,0.029129845755440847,0.47539917709343393,32.221732563927546,10.743809700012207,10.835598161519918,10.849369407749043,-0.013771246229124401,0.014816959680572747,0.43190777040356026,Buy!
2021-07-20 00:00:00-04:00,10.763867053734051,10.777238622881947,10.697010483177587,10.743809700012207,0.032,10.82215576171875,10.870165967941285,0.07354450225830078,0.07354450225830078,0.0,0.019101483481270925,0.027697290693010603,0.6896516927962923,40.81620464954833,10.710379600524902,10.821476859749502,10.841550170138905,-0.020073310389403076,0.007838905666577583,0.45905174821787786,Buy!
2021-07-21 00:00:00-04:00,10.743807240559429,10.79729222972431,10.710379600524902,10.710379600524902,0.0299,10.826484279632568,10.861474609375,-0.03343009948730469,0.0,0.03343009948730469,0.014326231820242745,0.030085154942103794,0.4761893964047506,32.258014965051686,10.653285026550293,10.804384973714948,10.83183383164898,-0.027448857934032844,0.0007813529464554972,0.4532631513037643,Buy!
